,request,conversation_id,word1,word2,word1_idf,word2_idf,number_of_characters,number_of_words,avg_word_length,number_of_unique_words,avg_tf,average_idf,average_tf_idf
157,Explain the thought process behind solving the following riddle step by step.,6129,step,by,6.032286541628237,3.892220378131966,77,12,6.416666666666667,11,0.09090909090909091,4.972163052883552,0.4184071522049846
163,Explain step by step the process of solving this algebraic equation: 3x - 7 = 5,6594,step,by,6.032286541628237,3.892220378131966,79,16,4.9375,15,0.06666666666666667,4.341814875651688,0.309065220613407
43,Structures the following instructions into a step by step guide.,652,step,by,6.032286541628237,3.892220378131966,64,10,6.4,9,0.1111111111111111,3.396297559075983,0.4258052779308588
35,"Determine, step by step, if the following statement is either true or false: 'The author of Frankenstein also wrote a novel titled The Last Man.",230,step,by,6.032286541628237,3.892220378131966,144,25,5.76,25,0.04,4.088486626011616,0.16353946504046465
119,"Explain, step by step, the process used to solve the following math word problem: 'Jennifer bought five apples and three oranges. How many pieces of fruit does she have in total?'",4135,step,by,6.032286541628237,3.892220378131966,179,31,5.774193548387097,30,0.033333333333333326,3.9263831358962933,0.1272725344849945
324,Identify three elements of a successful business strategy.,14377,successful,business,6.437751649736401,5.472670753692815,58,8,7.25,8,0.125,3.648699894960877,0.45608748687010964
820,Develop a strategy for running a successful marketing campaign.,40541,successful,marketing,6.437751649736401,5.0206856299497575,63,9,7.0,8,0.125,4.597176764921277,0.5234932686035424
148,Name 5 important components of a successful marketing campaign.,5288,successful,marketing,6.437751649736401,5.0206856299497575,63,9,7.0,9,0.1111111111111111,3.563950962691987,0.3959945514102207
397,List 3 key elements of a successful content marketing strategy.,18308,successful,marketing,6.437751649736401,5.0206856299497575,63,10,6.3,10,0.1,4.007142799187176,0.40071427991871755
111,List three fundamental elements required for a successful business plan.,3734,successful,business,6.437751649736401,5.472670753692815,72,10,7.2,10,0.1,4.624247192968466,0.4624247192968466
225,Which elements make a successful business plan?,9926,successful,business,6.437751649736401,5.472670753692815,47,7,6.714285714285714,7,0.14285714285714282,4.5247378948976555,0.6463911278425222
838,Research an example of a successful small business and write a one-sentence summary about it.,41564,successful,business,6.437751649736401,5.472670753692815,93,15,6.2,14,0.07142857142857142,3.6746619336726436,0.24913246779068307
839,Describe a successful business model for a company that sells handmade accessories.,41616,successful,business,6.437751649736401,5.472670753692815,83,12,6.916666666666667,11,0.09090909090909091,4.450040836162939,0.3779781521288243
250,Generate a list of 6 important elements for a successful online marketing campaign,11245,successful,marketing,6.437751649736401,5.0206856299497575,82,13,6.3076923076923075,12,0.08333333333333331,3.9516062801757545,0.30876395102795057
942,List five tips associated with starting a successful business,48457,successful,business,6.437751649736401,5.472670753692815,61,9,6.777777777777778,9,0.1111111111111111,4.592499001659258,0.5102776668510287
861,Identify three business metrics that a company should measure to ensure successful growth.,43224,successful,business,6.437751649736401,5.472670753692815,90,13,6.923076923076923,13,0.0769230769230769,3.642622968155524,0.2802017667811942
965,Create a list of the five key components for building a successful online marketing strategy.,50563,successful,marketing,6.437751649736401,5.0206856299497575,93,15,6.2,14,0.07142857142857142,3.5355844341811555,0.2395143840290972
308,Brainstorm three most successful marketing campaigns in the past year.,13696,successful,marketing,6.437751649736401,5.0206856299497575,70,10,7.0,10,0.1,3.4766872222291854,0.34766872222291856
342,"Given a business problem, create a to-do list for the steps necessary for a successful solution.",15472,successful,business,6.437751649736401,5.472670753692815,96,16,6.0,13,0.07692307692307693,3.6487656613385533,0.25097961332455415
490,What is the single most important element of a successful business pitch?,22274,successful,business,6.437751649736401,5.472670753692815,73,12,6.083333333333333,12,0.08333333333333333,3.592478208172101,0.29937318401434176
784,Outlines the steps for setting up a successful online business,37763,successful,business,6.437751649736401,5.472670753692815,62,10,6.2,10,0.1,3.7454716209704575,0.3745471620970457
564,Explain why a successful business must pay attention to customer feedback.,26782,successful,business,6.437751649736401,5.472670753692815,74,11,6.7272727272727275,11,0.09090909090909091,4.913800400768387,0.44670912734258067
776,Find an example of a successful marketing plan,37612,successful,marketing,6.437751649736401,5.0206856299497575,46,8,5.75,8,0.125,3.281516185564484,0.4101895231955605
705,Describe the effective steps to implement a successful marketing campaign.,34816,successful,marketing,6.437751649736401,5.0206856299497575,74,10,7.4,10,0.1,4.065054067846724,0.40650540678467245
55,Create a successful dentist marketing campaign.,853,successful,marketing,6.437751649736401,5.0206856299497575,47,6,7.833333333333333,6,0.16666666666666666,4.048004398249929,0.6746673997083213
618,Give advice on creating a memorable and successful email marketing campaign.,29887,successful,marketing,6.437751649736401,5.0206856299497575,76,11,6.909090909090909,11,0.09090909090909091,4.17760738013825,0.3797824891034772
662,Identify key elements of a successful marketing campaign,31851,successful,marketing,6.437751649736401,5.0206856299497575,56,8,7.0,8,0.125,4.237992091735251,0.5297490114669063
799,What are the characteristics of a successful business idea?,38649,successful,business,6.437751649736401,5.472670753692815,59,9,6.555555555555555,9,0.1111111111111111,3.2714960701930096,0.3634995633547788
925,Create a case study of a successful business,47540,successful,business,6.437751649736401,5.472670753692815,44,8,5.5,7,0.14285714285714285,4.570931476415463,0.5856492661157585
721,Create a list of 5 critical success factors for launching a successful digital marketing campaign,35783,successful,marketing,6.437751649736401,5.0206856299497575,97,15,6.466666666666667,14,0.07142857142857142,4.53898803856504,0.3064079576546895
655,Develop a plan to launch a successful business from scratch.,31597,successful,business,6.437751649736401,5.472670753692815,60,10,6.0,9,0.1111111111111111,3.1205947402847896,0.321853415672245
731,Describe a successful digital marketing strategy.,36275,successful,marketing,6.437751649736401,5.0206856299497575,49,6,8.166666666666666,6,0.16666666666666666,4.524064257176121,0.7540107095293536
630,What are the steps you need to take to create a successful marketing campaign?,30659,successful,marketing,6.437751649736401,5.0206856299497575,78,14,5.571428571428571,13,0.0769230769230769,3.6823440092659636,0.27346249358244823
805,Name two elements of a successful email marketing strategy.,38981,successful,marketing,6.437751649736401,5.0206856299497575,59,9,6.555555555555555,9,0.1111111111111111,3.9892122730562143,0.4432458081173571
919,What are the steps involved in implementing a successful digital marketing strategy?,47153,successful,marketing,6.437751649736401,5.0206856299497575,84,12,7.0,12,0.08333333333333333,3.9578937165716415,0.32982447638097007
956,Name the three elements in a successful marketing presentation.,49647,successful,marketing,6.437751649736401,5.0206856299497575,63,9,7.0,9,0.1111111111111111,3.1689346424056763,0.3521038491561862
571,Describe what a successful business plan should include?,27082,successful,business,6.437751649736401,5.472670753692815,56,8,7.0,8,0.125,3.9584144255438916,0.49480180319298644
302,"Given a table of employee salaries with columns EmployeeID, Salary, StartDate, and EndDate, write a SQL query to find the maximum salary increase for each employee, where the salary increase is defined as the difference between the employee's highest salary and lowest salary, and the employee has worked for at least 2 years.",13630,table,columns,7.824046010856292,6.119297918617867,326,53,6.150943396226415,41,0.024390243902439025,4.046032370250144,0.0968446304261734
303,"Given a table of employee salaries with columns EmployeeID, Salary, StartDate, and EndDate, write a SQL query to find the maximum salary increase for each employee, where the salary increase is defined as the difference between the employee's highest salary and lowest salary, and the employee has worked for at least 2 years.",13630,table,highest,7.824046010856292,6.319968614080018,326,53,6.150943396226415,41,0.024390243902439025,4.046032370250144,0.0968446304261734
286,"Given a table of orders with columns OrderID, CustomerID, OrderDate, and OrderAmount, write a SQL query to find the top 3 customers who have spent the most money in the past month, where the past month is defined as the 30 days preceding the current date.",12965,table,columns,7.824046010856292,6.119297918617867,255,46,5.543478260869565,39,0.025641025641025637,4.303394235347176,0.09910105170981424
57,"Given a table of daily stock prices with columns StockID, Date, and Price, write a SQL query to find the maximum price for each stock in the past 7 days.",926,table,columns,7.824046010856292,6.119297918617867,153,30,5.1,27,0.037037037037037035,4.105751651078248,0.1466119859997507
273,"Given a table of stock prices with columns StockID, Date, and Price, write a SQL query to find the longest consecutive streak of days where a stock's price has increased, for each stock.",12322,table,columns,7.824046010856292,6.119297918617867,186,33,5.636363636363637,30,0.03333333333333333,4.4002306625554075,0.1363081842119112
271,"Given a table of product sales with columns ProductID, SaleDate, and SaleAmount, write a SQL query to find the top 5 products with the highest average daily sales in the past week.",12272,table,highest,7.824046010856292,6.319968614080018,180,32,5.625,27,0.037037037037037035,4.1726072508754255,0.14628112323119666
270,"Given a table of product sales with columns ProductID, SaleDate, and SaleAmount, write a SQL query to find the top 5 products with the highest average daily sales in the past week.",12272,table,columns,7.824046010856292,6.119297918617867,180,32,5.625,27,0.037037037037037035,4.1726072508754255,0.14628112323119666
261,"Given a table of employee salaries with columns EmployeeID, Salary, StartDate, and EndDate, write a SQL query to find the average salary of employees who have worked at least 6 months and have left the company within the past year.",11463,table,columns,7.824046010856292,6.119297918617867,231,40,5.775,34,0.029411764705882353,4.644087276447071,0.12401343511413841
932,Create a table with five columns and five rows,47792,table,columns,7.824046010856292,6.119297918617867,46,9,5.111111111111111,8,0.125,3.145958299436789,0.3970388626720948
95,"Given a table of orders with columns OrderID, CustomerID, and OrderDate, write a SQL query to find the number of orders each customer has made in the month of January.",2968,table,columns,7.824046010856292,6.119297918617867,167,30,5.566666666666666,25,0.04,3.9577415711058457,0.1484211891883692
312,"Given a table of employee salaries with columns EmployeeID, Salary, StartDate, and EndDate, write an UPDATE statement to increase the salary of all employees who have worked for at least 2 years by 10%.",13833,table,columns,7.824046010856292,6.119297918617867,202,34,5.9411764705882355,33,0.030303030303030304,4.198693491850903,0.12426652341989489
733,Create a table of the top 10 countries with the highest population density.,36318,table,highest,7.824046010856292,6.319968614080018,75,13,5.769230769230769,12,0.08333333333333331,3.942721003017373,0.3066593460950776
135,"Given a table of user logs with columns UserID, LoginTime, and LogoutTime, write a SQL query to find the longest time that any user has spent logged in.",4865,table,columns,7.824046010856292,6.119297918617867,152,28,5.428571428571429,26,0.038461538461538464,4.227998254210705,0.16352453556423885
153,"Given a table of student grades with columns StudentID, CourseID, and Grade, write a SQL query to find the average grade for each student, rounded to the nearest integer.",5878,table,columns,7.824046010856292,6.119297918617867,170,29,5.862068965517241,26,0.03846153846153846,4.4063777664873465,0.1571768593559265
158,Create an HTML code to generate a table with 5 columns and 7 rows.,6214,table,columns,7.824046010856292,6.119297918617867,66,14,4.714285714285714,14,0.07142857142857141,3.904172281933277,0.2788694487095197
729,"Using basic HTML code, create a table with three columns and four rows.",36261,table,columns,7.824046010856292,6.119297918617867,71,13,5.461538461538462,13,0.0769230769230769,4.217855923190372,0.3244504556300286
165,"Given a table of student grades with columns StudentID, CourseID, and Grade, write a SQL query to find the average grade for each student, rounded to the nearest integer.",6661,table,columns,7.824046010856292,6.119297918617867,170,29,5.862068965517241,26,0.03846153846153846,4.4063777664873465,0.1571768593559265
173,"Given a table of customer orders with columns CustomerID, OrderID, OrderDate, and OrderAmount, write a SQL query to find the top 5 customers who have spent the most money.",7060,table,columns,7.824046010856292,6.119297918617867,171,29,5.896551724137931,27,0.037037037037037035,4.259974849111766,0.1488337549301471
116,"Given a table of customer orders with columns CustomerID, OrderID, OrderDate, and OrderAmount, write a SQL query to find the top 5 customers who have made the largest orders.",4005,table,columns,7.824046010856292,6.119297918617867,174,29,6.0,27,0.037037037037037035,4.294632208139764,0.1500288362759401
185,"Given a table of customer orders with columns CustomerID, OrderID, OrderDate, and OrderAmount, write a SQL query to find the top 5 customers who have spent the most money.",7505,table,columns,7.824046010856292,6.119297918617867,171,29,5.896551724137931,27,0.037037037037037035,4.259974849111766,0.1488337549301471
199,"Given a table of customer orders with columns CustomerID, OrderID, OrderDate, and OrderAmount, write a SQL query to find the top 5 customers who have spent the most money.",8386,table,columns,7.824046010856292,6.119297918617867,171,29,5.896551724137931,27,0.037037037037037035,4.259974849111766,0.1488337549301471
203,"Given a table of product sales with columns ProductID, SaleDate, and SaleAmount, write a SQL query to find the total sales for each product in the month of January.",8705,table,columns,7.824046010856292,6.119297918617867,164,29,5.655172413793103,24,0.041666666666666664,3.691176366816274,0.1518799438902921
207,"Given a table of employee salaries with columns EmployeeID, Salary, and DepartmentID, write a SQL query to find the minimum salary for each department.",8984,table,columns,7.824046010856292,6.119297918617867,151,24,6.291666666666667,23,0.0434782608695652,4.186758872735146,0.17612861948912029
209,"Given a table of customer orders with columns CustomerID, OrderID, and OrderDate, write a SQL query to find the number of orders placed by each customer in the month of January.",9048,table,columns,7.824046010856292,6.119297918617867,177,31,5.709677419354839,25,0.04,4.000536649823683,0.15270185649891566
229,"Given a table of daily stock prices with columns StockID, Date, and Price, write a SQL query to find the stocks whose prices have increased by at least 20% in the past month.",10043,table,columns,7.824046010856292,6.119297918617867,174,33,5.2727272727272725,30,0.033333333333333326,4.1113082825605405,0.1363744629604726
234,"Given a table of transactions with columns TransactionID, UserID, ProductID, and TransactionDate, write a SQL query to find the users who have made transactions with at least 3 different products in the past week.",10192,table,columns,7.824046010856292,6.119297918617867,213,34,6.264705882352941,30,0.03333333333333333,4.211099803677776,0.13975726041268405
243,"Given a table of customer orders with columns OrderID, CustomerID, OrderDate, and OrderAmount, write a SQL query to find the running total of order amounts for each customer, sorted by customer and order date.",10731,table,columns,7.824046010856292,6.119297918617867,209,34,6.147058823529412,29,0.034482758620689655,4.164670937634033,0.14059388347374
117,"Given a table of employee salaries with columns EmployeeID, Salary, and DepartmentID, write a SQL query to find the maximum salary for each department.",4015,table,columns,7.824046010856292,6.119297918617867,151,24,6.291666666666667,23,0.0434782608695652,4.113066933411888,0.17305812201731793
245,"Identify the functions of table columns ""age"" and ""salary"".",10736,table,columns,7.824046010856292,6.119297918617867,59,9,6.555555555555555,9,0.1111111111111111,3.9676272577986538,0.44084747308873934
351,"Given a table of customer orders with columns OrderID, CustomerID, OrderDate, and OrderAmount, write an UPDATE statement to set the order amount to 0 for all orders that were placed more than 6 months ago and had an order amount of less than $100.",16082,table,columns,7.824046010856292,6.119297918617867,247,44,5.613636363636363,36,0.027777777777777776,4.487438568826173,0.12495850364893325
333,"Given a table of employee salaries with columns EmployeeID, Salary, and DepartmentID, write an UPDATE statement to increase the salary of all employees in the Sales department by 7%.",14979,table,columns,7.824046010856292,6.119297918617867,182,29,6.275862068965517,27,0.037037037037037035,4.362504224115186,0.15236925061992018
444,"Suppose you have a table named ""stocks"" with columns ""stock_symbol"", ""stock_date"", ""stock_price"". Write a SQL query to find the stocks that have had the greatest increase in price from the beginning of 2022 to the end of 2022.",20563,table,columns,7.824046010856292,6.119297918617867,226,38,5.947368421052632,31,0.032258064516129024,4.085685365092713,0.1182628426476371
453,"Suppose you have a table named ""invoices"" with columns ""invoice_id"", ""customer_id"", ""invoice_date"", and ""amount"". Write a SQL query to find the top 5 customers who have the highest average invoice amount, excluding any customers who have made less than 10 purchases.",20822,table,columns,7.824046010856292,6.119297918617867,266,41,6.487804878048781,35,0.02857142857142857,4.58059560295342,0.1360172819772865
454,"Suppose you have a table named ""invoices"" with columns ""invoice_id"", ""customer_id"", ""invoice_date"", and ""amount"". Write a SQL query to find the top 5 customers who have the highest average invoice amount, excluding any customers who have made less than 10 purchases.",20822,table,highest,7.824046010856292,6.319968614080018,266,41,6.487804878048781,35,0.02857142857142857,4.58059560295342,0.1360172819772865
90,"Given a table of student grades with columns StudentID, CourseID, and Grade, write a SQL query to find the average grade for each course, rounded to the nearest integer.",2480,table,columns,7.824046010856292,6.119297918617867,169,29,5.827586206896552,26,0.03846153846153846,4.4063777664873465,0.1571768593559265
466,"Suppose you have a table named ""invoices"" with columns ""invoice_id"", ""customer_id"", ""invoice_date"", and ""amount"". Write a SQL query to find the top 5 customers who have the highest average invoice amount, excluding any customers who have made less than 10 purchases.",21471,table,columns,7.824046010856292,6.119297918617867,266,41,6.487804878048781,35,0.02857142857142857,4.58059560295342,0.1360172819772865
467,"Suppose you have a table named ""invoices"" with columns ""invoice_id"", ""customer_id"", ""invoice_date"", and ""amount"". Write a SQL query to find the top 5 customers who have the highest average invoice amount, excluding any customers who have made less than 10 purchases.",21471,table,highest,7.824046010856292,6.319968614080018,266,41,6.487804878048781,35,0.02857142857142857,4.58059560295342,0.1360172819772865
470,"Suppose you have a table named ""students"" with columns ""student_id"", ""name"", ""enrollment_date"", and ""graduation_date"". Write a SQL query to find the number of students who graduated in each month of the year 2022.",21553,table,columns,7.824046010856292,6.119297918617867,213,33,6.454545454545454,30,0.033333333333333326,3.6577229790920156,0.11358199450629383
472,"Suppose you have a table named ""sales"" with columns ""product_id"", ""sale_date"", and ""sale_amount"". Write a SQL query to find the average daily sales for each month in the year 2022.",21630,table,columns,7.824046010856292,6.119297918617867,180,30,6.0,28,0.03571428571428571,4.224877438515767,0.1427027160792755
474,"Suppose you have a table named ""orders"" with columns ""order_id"", ""customer_id"", ""order_date"", and ""amount"". Write a SQL query to find the average number of days between a customer's first and second orders.",21820,table,columns,7.824046010856292,6.119297918617867,206,32,6.4375,29,0.034482758620689655,4.1852180042668525,0.13568706220554091
491,"Suppose you have a table named ""employees"" with columns ""employee_id"", ""name"", ""start_date"", ""salary"", and ""manager_id"". Write a SQL query to find the top 3 highest paid employees for each manager.",22305,table,columns,7.824046010856292,6.119297918617867,197,30,6.566666666666666,29,0.034482758620689655,4.179749506472213,0.14059456857696934
492,"Suppose you have a table named ""employees"" with columns ""employee_id"", ""name"", ""start_date"", ""salary"", and ""manager_id"". Write a SQL query to find the top 3 highest paid employees for each manager.",22305,table,highest,7.824046010856292,6.319968614080018,197,30,6.566666666666666,29,0.034482758620689655,4.179749506472213,0.14059456857696934
493,"Suppose you have a table named ""sales"" with columns ""product_id"", ""sale_date"", and ""sale_amount"". Write a SQL query to find the products that have had a consecutive increase in sales for at least 3 months.",22325,table,columns,7.824046010856292,6.119297918617867,205,34,6.029411764705882,31,0.03225806451612903,4.212856714873476,0.13165653205517183
501,"Suppose you have a table named ""logs"" with columns ""log_id"", ""user_id"", ""log_date"", and ""action"". Write a SQL query to find the users who have performed the same action more than once within a 24-hour period.",23119,table,columns,7.824046010856292,6.119297918617867,208,35,5.942857142857143,31,0.03225806451612903,4.61653953773414,0.14118428477417652
505,"Suppose you have a table named ""transactions"" with columns ""transaction_id"", ""customer_id"", ""transaction_date"", and ""amount"". Write a SQL query to find the customers who have made the largest percentage increase in spending from the previous month to the current month.",23333,table,columns,7.824046010856292,6.119297918617867,269,39,6.897435897435898,33,0.030303030303030304,4.671507889127073,0.12903206684085172
99,"Given a table of employee salaries with columns EmployeeID, Salary, and DepartmentID, write a SQL query to find the average salary for each department.",3066,table,columns,7.824046010856292,6.119297918617867,151,24,6.291666666666667,23,0.0434782608695652,4.153840296974238,0.17475701216574915
443,"Suppose you have a table named ""transactions"" with columns ""transaction_id"", ""customer_id"", ""transaction_date"", and ""amount"". Write a SQL query to find the customer with the highest total spend in the last 6 months, excluding any customers who have not made any transactions in the last 6 months.",20550,table,highest,7.824046010856292,6.319968614080018,296,46,6.434782608695652,36,0.027777777777777776,4.585855688229372,0.12198836815773197
113,"Given a table of movie ratings with columns MovieID, UserID, and Rating, write a SQL query to find the average rating for each movie, and return the results in descending order of average rating.",3820,table,columns,7.824046010856292,6.119297918617867,195,34,5.735294117647059,29,0.034482758620689655,4.252359858733795,0.13905873498299112
442,"Suppose you have a table named ""transactions"" with columns ""transaction_id"", ""customer_id"", ""transaction_date"", and ""amount"". Write a SQL query to find the customer with the highest total spend in the last 6 months, excluding any customers who have not made any transactions in the last 6 months.",20550,table,columns,7.824046010856292,6.119297918617867,296,46,6.434782608695652,36,0.027777777777777776,4.585855688229372,0.12198836815773197
439,"Suppose you have a table named ""sales"" with columns ""product_id"", ""sale_date"", and ""sale_amount"". Write a SQL query to find the top 5 products with the highest total sales in the month of December 2021.",20473,table,highest,7.824046010856292,6.319968614080018,202,34,5.9411764705882355,30,0.03333333333333333,4.157066316970817,0.12836776832673302
354,"Given a table of product inventory with columns ProductID, WarehouseID, and Quantity, write an UPDATE statement to subtract 1 from the quantity of all products in Warehouse 1.",16335,table,columns,7.824046010856292,6.119297918617867,175,28,6.25,27,0.037037037037037035,3.99007635946917,0.1437914036559734
355,"Given a table of customer orders with columns OrderID, CustomerID, OrderDate, and OrderAmount, write an UPDATE statement to increase the order amount by 5% for all orders placed by customers who have placed at least 5 orders in the past year.",16338,table,columns,7.824046010856292,6.119297918617867,242,41,5.902439024390244,36,0.027777777777777776,4.229725822722025,0.12578624124159896
358,"Given a table of employee salaries with columns EmployeeID, Salary, and DepartmentID, write a DELETE statement to remove all employees in the Sales department who have a salary less than the average salary of all employees in the department.",16343,table,columns,7.824046010856292,6.119297918617867,241,39,6.17948717948718,30,0.03333333333333333,4.6412545222443,0.14884673384395075
72,"Formulate a query in SQL to retrieve the names of all authors in the database. The author table is called AUTHORS. There is a WORKS table that contains all the works of the authors connected via AUTHOR_FK. The work itself is stored as a varchar and is called WORK.

Create a query to find the author with the highest word count from his written works.",1811,table,highest,7.824046010856292,6.319968614080018,353,65,5.430769230769231,44,0.02272727272727272,4.774578443961624,0.10202575753439434
364,"Given a table of customer orders with columns OrderID, CustomerID, OrderDate, and OrderAmount, write a DELETE statement to remove all orders placed by customers who have not placed an order in the past year.",16650,table,columns,7.824046010856292,6.119297918617867,207,34,6.088235294117647,31,0.03225806451612903,4.076201968776403,0.13878213781315654
366,"Given a table of product inventory with columns ProductID, WarehouseID, and Quantity, write a DELETE statement to remove all products in Warehouse 1 that have a quantity of 0.",16691,table,columns,7.824046010856292,6.119297918617867,175,29,6.0344827586206895,26,0.03846153846153845,4.34001833151734,0.15338852276591716
368,"Given a table of employee salaries with columns EmployeeID, Salary, and DepartmentID, write a DELETE statement to remove all employees in the Finance department who have a salary less than $50,000.",16699,table,columns,7.824046010856292,6.119297918617867,197,31,6.354838709677419,29,0.03448275862068965,4.55352595314809,0.14889842052695781
82,"Given a table of transactions with columns TransactionID, ProductID, Quantity, and Price, write a SQL query to find the total revenue for each product.",2121,table,columns,7.824046010856292,6.119297918617867,151,24,6.291666666666667,23,0.0434782608695652,4.008902629938398,0.16882296352624476
84,"Given a table of Customer orders with columns CustomerID, OrderID, and OrderDate, write a SQL query to find the first order date for each customer.",2254,table,columns,7.824046010856292,6.119297918617867,147,25,5.88,24,0.041666666666666664,3.8514468603657406,0.15567099421477937
381,"Given a table of employee salaries with columns EmployeeID, Salary, StartDate, and EndDate, write a SQL query to rank employees based on their salary within each year they have worked, with 1 being the highest salary for each year.",17260,table,columns,7.824046010856292,6.119297918617867,231,39,5.923076923076923,35,0.02857142857142857,4.532624880690085,0.13065177794126115
382,"Given a table of employee salaries with columns EmployeeID, Salary, StartDate, and EndDate, write a SQL query to rank employees based on their salary within each year they have worked, with 1 being the highest salary for each year.",17260,table,highest,7.824046010856292,6.319968614080018,231,39,5.923076923076923,35,0.02857142857142857,4.532624880690085,0.13065177794126115
86,Write a SQL query to find the second highest salary and its employee name. The salary is in a separate table called SALARIES and is connected via FK to EMPLOYEES.,2335,table,highest,7.824046010856292,6.319968614080018,162,30,5.4,25,0.04,4.428531021826023,0.1736199634494385
103,"Given a table of customer transactions with columns CustomerID, TransactionID, and TransactionAmount, write a SQL query to find the total number of customers who have made transactions totaling over $1000.",3167,table,columns,7.824046010856292,6.119297918617867,205,30,6.833333333333333,27,0.037037037037037035,4.433664444819002,0.16426938986320588
575,"Given a table of employee salaries, rank them from highest to lowest.",27320,table,highest,7.824046010856292,6.319968614080018,69,12,5.75,12,0.08333333333333333,4.112247328734964,0.3426872773945803
438,"Suppose you have a table named ""sales"" with columns ""product_id"", ""sale_date"", and ""sale_amount"". Write a SQL query to find the top 5 products with the highest total sales in the month of December 2021.",20473,table,columns,7.824046010856292,6.119297918617867,202,34,5.9411764705882355,30,0.03333333333333333,4.157066316970817,0.12836776832673302
441,"Suppose you have a table named ""employees"" with columns ""employee_id"", ""name"", ""start_date"", and ""department_id"". Write a SQL query to find the employee with the longest tenure in each department.",20512,table,columns,7.824046010856292,6.119297918617867,196,29,6.758620689655173,26,0.03846153846153846,4.0272437966498895,0.14731377093343123
435,"Suppose you have a table named ""orders"" with columns ""order_id"", ""customer_id"", ""order_date"", and ""amount"". Write a SQL query to find the total amount of revenue generated by each customer in the year 2022.",20416,table,columns,7.824046010856292,6.119297918617867,206,33,6.242424242424242,31,0.032258064516129024,3.881202982245318,0.11916053235075343
94,Explain what is meant by the term “segmentation” in marketing.,2959,term,by,4.803621124711929,3.892220378131966,62,10,6.2,10,0.1,3.0441037976033445,0.3044103797603345
898,Tell me what is meant by the term ‘recursion’,45692,term,by,4.803621124711929,3.892220378131966,45,9,5.0,9,0.1111111111111111,3.5523183796275335,0.3947020421808371
741,"Explain what is meant by the term ""natural language processing"".",36602,term,by,4.803621124711929,3.892220378131966,64,10,6.4,10,0.1,3.6434737229670935,0.3643473722967094
178,"Describe what is meant by the term ""social media ecosystem"".",7317,term,by,4.803621124711929,3.892220378131966,60,10,6.0,10,0.1,3.638460677279769,0.36384606772797695
532,Describe what is meant by the term “net carbon emissions”,25504,term,by,4.803621124711929,3.892220378131966,57,10,5.7,10,0.1,3.698868798825488,0.3698868798825488
951,What is the term for the shape formed by a circle and two intersecting lines?,49304,term,by,4.803621124711929,3.892220378131966,77,15,5.133333333333334,14,0.07142857142857142,3.6965264568226432,0.24909270295294206
375,Explain what is meant by the term 'supply and demand',17150,term,by,4.803621124711929,3.892220378131966,53,10,5.3,10,0.1,3.1323953270428637,0.3132395327042864
151,"Define what is meant by the term ""artificial intelligence"".",5680,term,by,4.803621124711929,3.892220378131966,59,9,6.555555555555555,9,0.1111111111111111,3.38655456325477,0.3762838403616411
248,"Explain what is meant by the term ""complexity"" in the context of computer science",11080,term,by,4.803621124711929,3.892220378131966,81,14,5.785714285714286,13,0.0769230769230769,3.721625586112697,0.26867783382744176
703,Outline what is meant by the term 'digital literacy'.,34421,term,by,4.803621124711929,3.892220378131966,53,9,5.888888888888889,9,0.1111111111111111,3.38655456325477,0.3762838403616411
707,Summarize what is meant by the term ' sustainable development'.,34924,term,by,4.803621124711929,3.892220378131966,63,10,6.3,10,0.1,3.889583236930108,0.38895832369301075
693,Explain what is implied by the term environmental sustainability.,33576,term,by,4.803621124711929,3.892220378131966,65,9,7.222222222222222,9,0.1111111111111111,3.771843887934916,0.41909376532610165
691,"Given a list of animals, classify them according to their taxonomic categories like Mammalia and Aves.",33227,them,classify,4.509860006183766,3.228926160721702,102,16,6.375,16,0.0625,3.1260124090216705,0.1953757755638544
653,"Given two inputs, classify them as either natural or machine generated.",31466,them,classify,4.509860006183766,3.228926160721702,71,11,6.454545454545454,11,0.09090909090909091,4.0775456235510745,0.37068596577737045
634,"Given the following list of tasks, classify them into either low complexity or high complexity tasks.",30965,them,classify,4.509860006183766,3.228926160721702,101,16,6.3125,15,0.06666666666666667,3.7136593580496355,0.2707421520799154
553,Take a given list of stocks and classify them based on their performance,26358,them,classify,4.509860006183766,3.228926160721702,72,13,5.538461538461538,13,0.0769230769230769,2.5946711246427383,0.19959008651097987
628,"Given categories of animals (mammal, reptile, fish, bird, amphibian), classify a squirrel into one of them",30563,them,classify,4.509860006183766,3.228926160721702,106,16,6.625,15,0.06666666666666667,3.4236899073415907,0.219336681045284
604,"Given the steps for making a cake, classify them according to their order.",29137,them,classify,4.509860006183766,3.228926160721702,74,13,5.6923076923076925,13,0.0769230769230769,3.1815231119897738,0.2447325470761364
592,"Given a list of product features, classify which of them are primary features and which of them are secondary features.",28476,them,classify,4.509860006183766,3.228926160721702,119,20,5.95,15,0.06666666666666668,3.573279970719941,0.23478696324073067
583,"Given a list of items, classify them as either liquid or non-liquid",27860,them,classify,4.509860006183766,3.228926160721702,67,12,5.583333333333333,12,0.08333333333333333,3.47091003028489,0.28924250252374084
633,Categorize the given items and classify them accordingly.,30946,them,classify,4.509860006183766,3.228926160721702,57,8,7.125,8,0.125,2.569124409435599,0.3211405511794499
957,Compare two serial numbers and classify them as identical or non-identical.,49659,them,classify,4.509860006183766,3.228926160721702,75,11,6.818181818181818,11,0.09090909090909091,3.2840358052413796,0.2985487095673981
